Sample ID,Taxon,rpkm
SRR6834179,Pseudomonadota,508278.52713234
SRR6834179,Chlorobi,109256.13200041
SRR6834179,Proteobacteria,515403.92704541
SRR6834179,unclassified,14250.79982614
