Sample ID,Taxon,rpkm
SRR6834172,Hyphomicrobiales,299340.25408001
SRR6834172,Rhodobacterales,780679.38264066
SRR6834172,Burkholderiales,33526.10845696
SRR6834172,Methylococcales,26341.94235904
SRR6834172,unclassified,16763.05422848
