Sample ID,Taxon,Count
SRR6834187,Bradyrhizobiaceae,57
SRR6834187,Roseobacteraceae,169
SRR6834187,Sphaerotilaceae,230
SRR6834187,Sterolibacteriaceae,10
SRR6834187,unclassified,20
