Sample ID,Taxon,Count
SRR6834182,Chlorobiaceae,40
SRR6834182,Stappiaceae,163
SRR6834182,Sphaerotilaceae,126
SRR6834182,Roseobacteraceae,78
SRR6834182,Bradyrhizobiaceae,54
SRR6834182,Xanthobacteraceae,13
SRR6834182,unclassified,16
