Sample ID,Taxon,Count
SRR6834182,Chlorobiales,40
SRR6834182,Hyphomicrobiales,231
SRR6834182,Burkholderiales,136
SRR6834182,Rhodobacterales,78
SRR6834182,unclassified,5
