Sample ID,Taxon,rpkm
SRR6834182,Prosthecochloris,82288.27227544
SRR6834182,Roseibium,383228.23945417
SRR6834182,Sphaerotilus,270375.75176214
SRR6834182,Salipiger,183385.29249954
SRR6834182,Bradyrhizobium,126959.04865353
SRR6834182,Xanthobacteraceae,28213.12192301
SRR6834182,Roseateles,23510.93493584
SRR6834182,unclassified,54075.15035243
