Sample ID,Taxon,rpkm
SRR6834176,Cyanophyceae,1022725.66970898
SRR6834176,Alphaproteobacteria,68181.71131393
SRR6834176,Gammaproteobacteria,32915.30891017
SRR6834176,unclassified,25862.02842942
